t_ms,ax,ay,az,steps
41172,-64,-16,-1017,1
41213,-64,-15,-1017,1
41254,-66,-15,-1016,1
41295,-67,-15,-1015,1
41336,-64,-15,-1016,1
41377,-66,-16,-1016,1
41418,-64,-16,-1016,1
41459,-64,-16,-1017,1
41500,-65,-15,-1016,1
41541,-66,-15,-1017,1
41582,-65,-15,-1017,1
41623,-64,-15,-1017,1
41664,-64,-15,-1017,1
41705,-64,-15,-1016,1
41746,-64,-16,-1016,1
41787,-66,-14,-1017,1
41828,-64,-15,-1016,1
41869,-65,-14,-1017,1
41910,-67,-15,-1016,1
41951,-65,-17,-1017,1
41992,-64,-16,-1016,1
42033,-66,-16,-1017,1
42074,-66,-16,-1016,1
42115,-65,-14,-1017,1
42156,-64,-16,-1017,1
42197,-64,-15,-1017,1
42238,-64,-16,-1016,1
42279,-67,-16,-1017,1
42320,-65,-16,-1017,1
42361,-64,-16,-1016,1
42402,-68,-15,-1017,1
42443,-65,-15,-1016,1
42484,-64,-16,-1017,1
42525,-66,-15,-1017,1
42566,-64,-16,-1016,1
42607,-66,-14,-1016,1
42648,-64,-15,-1016,1
42689,-67,-15,-1015,1
42730,-65,-16,-1017,1
42771,-64,-15,-1017,1
42812,-66,-15,-1015,1
42853,-63,-15,-1016,1
42895,-65,-16,-1016,1
42936,-66,-16,-1017,1
42977,-64,-14,-1016,1
43018,-64,-16,-1017,1
43059,-64,-15,-1018,1
43100,-66,-17,-1015,1
43141,-66,-15,-1017,1
43182,-65,-16,-1017,1
43223,-65,-16,-1015,1
43264,-65,-15,-1017,1
43305,-66,-15,-1017,1
43346,-64,-15,-1016,1
43387,-64,-15,-1017,1
43429,-64,-15,-1017,1
43470,-66,-14,-1017,1
43511,-66,-15,-1017,1
43552,-65,-16,-1016,1
43593,-65,-15,-1015,1
43635,-64,-15,-1016,1
43676,-64,-16,-1015,1
43717,-65,-14,-1018,1
43758,-64,-15,-1016,1
43799,-65,-14,-1017,1
43841,-64,-15,-1017,1
43882,-65,-16,-1018,1
43926,-64,-16,-1016,1
43967,-67,-15,-1016,1
44008,-65,-14,-1018,1
44050,-65,-16,-1017,1
44091,-65,-15,-1017,1
44132,-64,-16,-1017,1
44173,-65,-15,-1017,1
44214,-66,-16,-1016,1
44256,-63,-15,-1016,1
44297,-65,-17,-1016,1
44338,-67,-14,-1016,1
44379,-64,-16,-1016,1
44420,-64,-16,-1016,1
44461,-66,-15,-1016,1
44502,-66,-15,-1016,1
44543,-65,-14,-1017,1
44584,-64,-17,-1016,1
44626,-64,-15,-1015,1
44666,-64,-15,-1017,1
44707,-64,-16,-1017,1
44748,-64,-15,-1016,1
44789,-64,-16,-1017,1
44830,-64,-15,-1017,1
44871,-66,-16,-1016,1
44912,-64,-15,-1017,1
44953,-64,-16,-1017,1
44994,-64,-16,-1017,1
45035,-66,-16,-1016,1
45076,-64,-15,-1017,1
45117,-64,-16,-1017,1
45158,-67,-16,-1016,1
45199,-64,-16,-1018,1
45240,-65,-17,-1015,1
45281,-64,-15,-1017,1
45322,-64,-16,-1015,1
45363,-64,-15,-1017,1
45404,-65,-15,-1017,1
45445,-64,-14,-1018,1
45486,-65,-15,-1016,1
45527,-65,-15,-1016,1
45569,-65,-16,-1017,1
45610,-65,-16,-1017,1
45651,-66,-15,-1016,1
45692,-64,-16,-1017,1
45733,-64,-15,-1016,1
45774,-66,-15,-1016,1
45815,-65,-15,-1016,1
45856,-66,-14,-1016,1
45897,-65,-16,-1016,1
45938,-65,-15,-1017,1
45979,-65,-16,-1017,1
46020,-64,-15,-1016,1
46061,-64,-15,-1015,1
46102,-63,-15,-1017,1
46144,-65,-16,-1016,1
46185,-67,-15,-1017,1
46226,-63,-16,-1017,1
46267,-64,-15,-1017,1
46308,-66,-15,-1017,1
46350,-64,-15,-1016,1
46391,-64,-16,-1018,1
46432,-65,-15,-1017,1
46473,-64,-15,-1017,1
46514,-64,-14,-1016,1
46556,-65,-15,-1016,1
46597,-65,-16,-1016,1
46638,-64,-16,-1017,1
46679,-67,-15,-1016,1
46720,-64,-15,-1017,1
46761,-65,-15,-1016,1
46803,-65,-16,-1016,1
46844,-64,-15,-1016,1
46885,-64,-15,-1016,1
46926,-65,-15,-1017,1
46969,-64,-17,-1017,1
47010,-67,-14,-1017,1
47051,-66,-16,-1016,1
47092,-65,-15,-1017,1
47133,-66,-16,-1016,1
47175,-64,-15,-1016,1
47216,-66,-16,-1017,1
47257,-65,-16,-1017,1
47298,-65,-15,-1017,1
47339,-66,-16,-1017,1
47380,-63,-16,-1016,1
47421,-64,-16,-1016,1
47462,-66,-14,-1017,1
47503,-65,-16,-1017,1
47544,-64,-16,-1017,1
47585,-67,-15,-1016,1
47627,-63,-16,-1015,1
47668,-64,-15,-1016,1
47709,-66,-15,-1017,1
47750,-64,-16,-1016,1
47791,-67,-15,-1017,1
47832,-65,-15,-1017,1
47873,-64,-16,-1015,1
47914,-64,-15,-1016,1
47955,-64,-16,-1017,1
47996,-64,-15,-1016,1
48037,-64,-15,-1017,1
48078,-64,-15,-1017,1
48119,-64,-16,-1016,1
48160,-64,-15,-1018,1
48201,-66,-16,-1016,1
48242,-64,-15,-1017,1
48283,-65,-15,-1017,1
48324,-64,-16,-1015,1
48365,-65,-15,-1017,1
48406,-64,-16,-1016,1
48447,-64,-15,-1018,1
48488,-65,-15,-1017,1
48529,-64,-16,-1017,1
48570,-64,-15,-1017,1
48611,-65,-15,-1016,1
48654,-65,-15,-1016,1
48695,-63,-15,-1016,1
48736,-67,-16,-1016,1
48777,-65,-16,-1015,1
48818,-67,-14,-1018,1
48860,-65,-16,-1017,1
48901,-65,-15,-1016,1
48942,-66,-15,-1016,1
48983,-64,-16,-1017,1
49024,-66,-15,-1016,1
49069,-65,-16,-1016,1
49110,-64,-16,-1017,1
49151,-67,-15,-1018,1
49192,-63,-16,-1016,1
49233,-66,-14,-1017,1
49275,-65,-16,-1016,1
49316,-65,-15,-1016,1
49357,-67,-14,-1016,1
49398,-66,-16,-1016,1
49439,-63,-15,-1016,1
49481,-65,-15,-1016,1
49522,-63,-14,-1017,1
49563,-64,-17,-1016,1
49604,-65,-16,-1017,1
49645,-65,-15,-1015,1
49687,-64,-15,-1017,1
49728,-64,-15,-1015,1
49769,-64,-16,-1016,1
49810,-64,-15,-1017,1
49851,-64,-15,-1017,1
49893,-64,-15,-1016,1
49934,-65,-15,-1016,1
49975,-65,-16,-1019,1
50016,-65,-16,-1016,1
50057,-65,-16,-1015,1
50100,-66,-16,-1017,1
50141,-64,-15,-1016,1
50182,-64,-15,-1018,1
50223,-63,-13,-1016,1
50264,-66,-17,-1016,1
50306,-65,-15,-1018,1
50347,-66,-16,-1015,1
50388,-64,-15,-1018,1
50429,-66,-15,-1016,1
50470,-64,-16,-1015,1
50511,-65,-16,-1017,1
50552,-63,-16,-1015,1
50593,-66,-16,-1016,1
50634,-64,-15,-1017,1
50675,-65,-15,-1017,1
50716,-66,-14,-1017,1
50757,-65,-15,-1018,1
50798,-64,-15,-1015,1
50839,-66,-16,-1018,1
50880,-64,-15,-1017,1
50922,-65,-17,-1015,1
50963,-64,-16,-1016,1
51004,-64,-16,-1016,1
51045,-65,-15,-1017,1
51086,-67,-14,-1017,1
51127,-64,-16,-1016,1
51168,-66,-16,-1015,1
51209,-65,-15,-1016,1
51250,-65,-15,-1016,1
51291,-64,-16,-1017,1
51332,-64,-15,-1017,1
51373,-63,-16,-1016,1
51414,-64,-16,-1016,1
51455,-65,-15,-1016,1
51496,-65,-16,-1016,1
51537,-64,-15,-1016,1
51578,-67,-14,-1018,1
51619,-66,-15,-1017,1
51660,-64,-16,-1016,1
51701,-67,-16,-1014,1
51742,-66,-16,-1017,1
51784,-64,-14,-1017,1
51824,-65,-16,-1015,1
51865,-67,-16,-1016,1
51906,-64,-15,-1015,1
51947,-65,-14,-1017,1
51989,-66,-16,-1018,1
52030,-65,-14,-1015,1
52071,-65,-14,-1016,1
52112,-64,-17,-1015,1
52153,-65,-16,-1016,1
52195,-66,-15,-1017,1
52236,-65,-16,-1016,1
52277,-66,-17,-1015,1
52318,-66,-15,-1020,1
52359,-64,-16,-1017,1
52401,-65,-16,-1016,1
52442,-64,-15,-1016,1
52483,-65,-16,-1015,1
52524,-66,-15,-1017,1
52565,-64,-14,-1018,1
52607,-65,-16,-1016,1
52648,-65,-17,-1016,1
52689,-64,-15,-1017,1
52730,-65,-15,-1015,1
52771,-67,-15,-1016,1
52813,-64,-14,-1018,1
52854,-64,-16,-1015,1
52895,-66,-13,-1017,1
52936,-66,-16,-1017,1
52977,-64,-16,-1016,1
53018,-66,-15,-1017,1
53059,-66,-15,-1018,1
53100,-65,-15,-1016,1
53141,-68,-15,-1016,1
53182,-64,-16,-1016,1
53223,-67,-15,-1017,1
53264,-64,-15,-1017,1
53305,-64,-16,-1015,1
53346,-64,-15,-1016,1
53387,-65,-15,-1015,1
53428,-64,-16,-1015,1
53469,-65,-14,-1017,1
53510,-63,-15,-1017,1
53551,-65,-15,-1018,1
53592,-66,-14,-1017,1
53633,-65,-16,-1015,1
53674,-64,-15,-1018,1
53715,-65,-16,-1016,1
53756,-64,-16,-1015,1
53797,-65,-15,-1017,1
53838,-65,-15,-1018,1
53879,-64,-16,-1017,1
53920,-66,-15,-1016,1
53961,-65,-17,-1015,1
54002,-64,-14,-1017,1
54043,-63,-13,-1016,1
54084,-66,-14,-1018,1
54125,-63,-16,-1016,1
54166,-67,-16,-1017,1
54211,-64,-16,-1016,1
54252,-67,-17,-1015,1
54293,-66,-16,-1014,1
54334,-66,-12,-1018,1
54375,-64,-15,-1017,1
54416,-66,-15,-1017,1
54457,-67,-15,-1018,1
54499,-64,-15,-1015,1
54540,-67,-15,-1014,1
54581,-64,-15,-1016,1
54622,-65,-14,-1017,1
54663,-64,-14,-1017,1
54705,-66,-15,-1017,1
54746,-65,-16,-1016,1
54787,-65,-16,-1016,1
54828,-66,-15,-1016,1
54869,-65,-15,-1016,1
54911,-65,-15,-1017,1
54952,-65,-15,-1016,1
54993,-64,-16,-1016,1
55034,-67,-14,-1017,1
55075,-65,-16,-1016,1
55117,-64,-15,-1016,1
55224,-64,-15,-1017,1
55326,-63,-15,-1018,1
55428,-64,-15,-1017,1
55529,-66,-14,-1018,1
55631,-67,-15,-1017,1
55733,-67,-13,-1019,1
55834,-66,-16,-1015,1
55936,-66,-13,-1017,1
56038,-66,-15,-1017,1
56140,-64,-15,-1016,1
56242,-64,-16,-1014,1
56344,-64,-17,-1015,1
56446,-64,-16,-1017,1
56547,-65,-15,-1015,1
56649,-66,-16,-1017,1
56750,-67,-14,-1017,1
56852,-65,-14,-1015,1
56954,-65,-15,-1016,1
57056,-65,-15,-1017,1
57158,-63,-16,-1016,1
57260,-64,-16,-1015,1
57362,-66,-15,-1017,1
57464,-64,-16,-1017,1
57566,-64,-17,-1015,1
57668,-64,-16,-1015,1
57770,-67,-15,-1017,1
57872,-64,-15,-1017,1
57973,-69,-14,-1016,1
58075,-66,-15,-1017,1
58177,-66,-14,-1016,1
58279,-63,-16,-1015,1
58381,-64,-17,-1015,1
58483,-65,-17,-1016,1
58585,-66,-12,-1018,1
58687,-70,-13,-1018,1
58789,-70,-15,-1016,1
58891,-65,-16,-1016,1
58993,-66,-17,-1015,1
59095,-64,-15,-1017,1
59197,-67,-16,-1017,1
59298,-69,-14,-1018,1
59339,-67,-18,-1017,1
59382,-67,-15,-1018,1
59423,-67,-15,-1017,1
59464,-67,-17,-1017,1
59505,-65,-6,-1016,1
59546,-100,-201,-1019,1
59588,-110,42,-1168,1
59629,-220,72,-1109,1
59670,-101,1,-1304,1
59711,-64,107,-1352,2
59753,37,98,-885,2
59794,65,63,-885,2
59835,151,88,-698,2
59876,221,239,-843,2
59917,262,210,-916,2
59959,395,120,-811,2
60000,461,46,-921,2
60041,375,252,-893,2
60082,361,209,-786,2
60123,422,142,-817,2
60164,453,287,-1001,2
60205,372,269,-974,2
60246,318,248,-995,2
60287,257,260,-973,2
60328,269,245,-993,2
60369,261,260,-990,2
60410,270,240,-860,2
60451,316,237,-864,2
60492,369,228,-840,2
60534,390,236,-904,2
60576,357,239,-930,2
60618,475,216,-993,2
60660,442,244,-923,2
60701,470,225,-848,2
60742,439,254,-825,2
60784,454,244,-903,2
60825,460,214,-948,2
60868,423,241,-930,2
60910,420,249,-888,2
60952,711,217,-835,2
60993,508,163,-933,2
61036,473,204,-916,2
61077,494,171,-907,2
61119,469,176,-939,2
61160,453,191,-906,2
61202,474,171,-870,2
61245,461,164,-869,2
61287,464,153,-883,2
61329,480,160,-873,2
61370,484,161,-888,2
61411,498,146,-915,2
61454,490,142,-924,2
61496,461,159,-901,2
61537,478,147,-891,2
61578,475,150,-899,2
61619,463,154,-913,2
61660,447,167,-913,2
61701,463,168,-880,2
61743,481,155,-910,2
61784,476,154,-915,2
61825,470,160,-905,2
61870,472,156,-899,2
61911,479,147,-902,2
61952,479,143,-900,2
61993,472,142,-897,2
62034,482,139,-889,2
62075,498,127,-894,2
62116,500,131,-891,2
62157,518,117,-876,2
62198,523,104,-911,2
62239,516,115,-764,2
62281,509,102,-881,2
62322,508,123,-946,2
62364,496,135,-912,2
62406,475,135,-891,2
62448,502,121,-871,2
62489,495,126,-890,2
62530,484,131,-890,2
62572,497,130,-882,2
62614,490,136,-888,2
62655,489,134,-894,2
62697,497,126,-895,2
62739,487,129,-901,2
62780,491,128,-893,2
62821,486,129,-885,2
62862,487,124,-883,2
62904,496,119,-898,2
62945,479,130,-906,2
62986,477,131,-913,2
63028,492,131,-888,2
63069,484,129,-906,2
63111,483,130,-899,2
63153,491,124,-894,2
63194,485,124,-899,2
63235,479,134,-898,2
63277,484,135,-894,2
63318,479,133,-903,2
63359,481,131,-902,2
63401,476,136,-897,2
63441,489,127,-887,2
63482,484,129,-892,2
63523,484,129,-912,2
63564,489,128,-898,2
63606,482,130,-900,2
63646,485,128,-888,2
63687,487,125,-894,2
63728,476,131,-899,2
63769,481,127,-894,2
63810,483,127,-904,2
63851,483,130,-903,2
63892,479,133,-901,2
63933,486,127,-903,2
63974,487,123,-883,2
64015,479,125,-882,2
64056,489,121,-921,2
64097,551,102,-926,2
64138,506,67,-891,2
64179,542,2,-874,2
64220,533,-6,-848,2
64261,524,-25,-876,2
64302,543,-65,-876,2
64343,541,-58,-868,2
64384,542,-60,-853,2
64426,534,-54,-880,2
64468,529,-48,-888,2
64509,519,-25,-880,2
64550,515,-9,-900,2
64591,503,7,-899,2
64633,507,11,-897,2
64674,494,32,-887,2
64715,499,33,-889,2
64757,490,51,-916,2
64798,498,60,-904,2
64840,499,57,-896,2
64880,508,51,-892,2
64921,513,60,-879,2
64963,512,57,-885,2
65004,503,55,-907,2
65045,501,75,-897,2
65086,508,67,-886,2
65127,515,52,-888,2
65168,498,65,-890,2
65210,497,68,-893,2
65251,513,60,-884,2
65292,499,67,-897,2
65333,500,68,-892,2
65374,513,63,-898,2
65415,499,64,-900,2
65456,499,67,-896,2
65497,498,66,-887,2
65538,501,65,-902,2
65579,499,68,-895,2
65620,505,66,-894,2
65661,505,66,-897,2
65702,504,65,-884,2
65743,506,62,-891,2
65784,512,60,-892,2
65825,509,56,-894,2
65866,487,67,-862,2
65907,503,68,-916,2
65948,500,73,-927,2
65989,495,78,-894,2
66031,505,61,-921,2
66072,506,68,-891,2
66113,496,70,-888,2
66155,502,70,-877,2
66196,506,68,-883,2
66238,496,73,-918,2
66280,498,76,-891,2
66322,497,73,-902,2
66363,504,66,-899,2
66406,500,74,-885,2
66447,496,68,-895,2
66488,497,72,-897,2
66529,492,72,-902,2
66570,496,69,-900,2
66611,502,68,-891,2
66652,504,69,-887,2
66693,503,70,-903,2
66734,487,74,-898,2
66775,490,74,-881,2
66816,501,70,-882,2
66857,505,60,-911,2
66898,502,67,-912,2
66939,513,57,-888,2
66980,514,52,-881,2
67025,512,55,-909,2
67066,502,58,-892,2
67107,494,61,-953,2
67149,506,65,-919,2
67191,496,71,-872,2
67232,497,64,-901,2
67274,505,62,-892,2
67315,500,66,-886,2
67356,499,68,-896,2
67398,497,72,-895,2
67440,500,70,-903,2
67482,507,68,-891,2
67524,497,75,-892,2
67566,499,73,-900,2
67607,493,74,-901,2
67648,495,72,-891,2
67689,498,73,-885,2
67731,493,72,-906,2
67772,501,71,-898,2
67814,502,75,-881,2
67855,501,68,-902,2
67896,500,67,-904,2
67938,500,70,-898,2
67979,496,71,-895,2
68020,506,68,-899,2
68062,505,84,-877,2
68104,508,53,-915,2
68145,510,76,-944,2
68186,498,72,-944,2
68227,500,73,-870,2
68268,502,68,-874,2
68309,504,63,-891,2
68350,495,76,-894,2
68391,501,72,-891,2
68432,499,71,-904,2
68473,498,77,-888,2
68514,502,66,-898,2
68555,511,71,-888,2
68596,503,65,-900,2
68637,498,70,-902,2
68678,499,73,-889,2
68719,503,67,-896,2
68760,505,64,-905,2
68801,501,69,-900,2
68842,500,69,-862,2
68883,499,69,-889,2
68924,491,75,-908,2
68965,498,77,-923,2
69007,509,66,-928,2
69049,509,66,-885,2
69090,496,72,-871,2
69131,496,69,-897,2
69172,497,77,-899,2
69214,497,75,-911,2
69255,498,78,-898,2
69296,506,72,-889,2
69337,502,72,-902,2
69379,498,77,-893,2
69420,498,77,-897,2
69461,504,72,-890,2
69502,501,72,-902,2
69544,494,77,-907,2
69585,496,81,-882,2
69627,498,71,-890,2
69668,502,74,-903,2
69709,504,72,-889,2
69751,501,71,-896,2
69792,500,78,-894,2
69833,495,81,-892,2
69874,502,73,-901,2
69915,503,76,-895,2
69956,495,75,-899,2
69998,497,72,-894,2
70039,498,72,-896,2
70080,498,74,-893,2
70121,499,75,-890,2
70162,500,80,-888,2
70203,500,79,-900,2
70244,503,77,-888,2
70285,506,74,-885,2
70326,501,80,-878,2
70367,499,79,-900,2
70408,499,73,-919,2
70449,497,83,-901,2
70490,501,79,-885,2
70532,503,73,-897,2
70572,495,78,-900,2
70613,500,76,-889,2
70654,507,74,-889,2
70696,510,75,-889,2
70738,499,84,-904,2
70779,507,78,-886,2
70820,500,78,-891,2
70861,507,74,-879,2
70902,498,78,-899,2
70944,507,73,-894,2
70985,507,81,-891,2
71026,506,76,-886,2
71067,502,79,-899,2
71108,513,74,-880,2
71150,505,76,-890,2
71192,502,83,-900,2
71233,511,72,-889,2
71274,507,74,-894,2
71316,502,82,-898,2
71357,504,81,-886,2
71398,502,76,-886,2
71440,509,73,-894,2
71481,505,76,-892,2
71522,503,78,-887,2
71563,506,76,-892,2
71604,504,79,-904,2
71645,509,75,-888,2
71687,505,74,-894,2
71728,505,67,-892,2
71770,519,50,-874,2
71812,509,59,-872,2
71853,508,83,-899,2
71894,493,117,-896,2
71935,487,121,-845,2
71976,503,103,-887,2
72017,478,99,-943,2
72058,494,82,-882,2
72099,505,51,-888,2
72140,510,62,-902,2
72184,507,40,-889,2
72225,513,47,-887,2
72266,522,41,-890,2
72307,527,32,-893,2
72348,532,22,-876,2
72389,524,21,-881,2
72430,541,4,-892,2
72471,528,11,-878,2
72512,509,27,-902,2
72553,505,30,-920,2
72594,510,33,-897,2
72635,520,35,-881,2
72676,534,29,-885,2
72717,527,26,-865,2
72758,524,32,-876,2
72799,530,31,-891,2
72840,532,28,-889,2
72881,535,34,-870,2
72922,536,32,-869,2
72963,531,29,-881,2
73004,539,32,-885,2
73045,540,27,-877,2
73086,539,20,-875,2
73127,527,23,-867,2
73168,532,22,-869,2
73210,536,22,-873,2
73252,536,26,-887,2
73293,538,30,-888,2
73334,536,31,-889,2
73376,539,28,-892,2
73417,531,33,-880,2
73458,538,32,-874,2
73500,531,32,-867,2
73541,536,31,-880,2
73582,512,8,-944,2
73624,491,-9,-937,2
73665,556,-71,-843,2
73706,483,-23,-830,2
73748,459,10,-867,2
73789,444,8,-955,2
73830,456,10,-964,2
73871,467,11,-950,2
73912,437,9,-941,2
73953,433,23,-897,2
73994,441,17,-898,2
74035,462,9,-889,2
74076,463,0,-928,2
74117,464,13,-918,2
74158,460,12,-927,2
74199,457,14,-916,2
74240,451,17,-917,2
74281,469,9,-887,2
74322,427,0,-942,2
74364,436,-2,-967,2
74405,431,0,-976,2
74446,456,6,-903,2
74488,451,8,-890,2
74530,451,11,-928,2
74571,450,10,-944,2
74612,448,19,-932,2
74653,444,15,-918,2
74694,450,12,-912,2
74735,447,8,-936,2
74776,446,24,-917,2
74817,453,16,-931,2
74858,454,12,-924,2
74899,453,16,-913,2
74941,436,18,-934,2
74983,457,16,-911,2
75024,449,12,-940,2
75065,443,19,-926,2
75106,453,15,-927,2
75148,453,12,-926,2
75190,446,20,-925,2
75231,449,11,-932,2
75272,450,19,-925,2
75314,457,13,-922,2
75355,450,16,-936,2
75396,450,20,-927,2
75438,457,18,-914,2
75479,455,20,-921,2
75520,444,21,-921,2
75562,456,18,-918,2
75603,461,16,-924,2
75644,462,18,-926,2
75686,465,22,-906,2
75727,480,18,-915,2
75768,505,7,-883,2
75809,508,14,-893,2
75850,513,21,-902,2
75891,536,17,-881,2
75932,544,21,-877,2
75973,547,15,-875,2
76014,547,16,-874,2
76055,552,20,-866,2
76096,546,27,-912,2
76137,605,22,-853,2
76178,675,8,-746,2
76219,710,4,-714,2
76260,745,-16,-641,2
76301,805,-39,-609,2
76342,839,-50,-605,2
76383,815,-58,-586,2
76424,825,-64,-545,2
76465,877,-74,-535,2
76506,876,-95,-518,2
76547,891,-91,-454,2
76588,887,-88,-450,2
76630,919,-100,-447,2
76672,919,-98,-426,2
76713,911,-96,-428,2
76754,920,-103,-444,2
76795,914,-95,-423,2
76837,913,-92,-445,2
76879,926,-101,-446,2
76920,925,-97,-439,2
76961,910,-93,-439,2
77002,913,-100,-442,2
77043,915,-99,-452,2
77084,914,-97,-441,2
77126,914,-91,-446,2
77167,916,-96,-456,2
77208,914,-94,-453,2
77250,906,-91,-449,2
77291,901,-90,-454,2
77335,918,-98,-465,2
77377,901,-91,-450,2
77418,901,-93,-472,2
77459,901,-92,-436,2
77500,892,-105,-445,2
77541,861,-96,-587,2
77582,839,-102,-597,2
77623,813,-86,-555,2
77664,724,-58,-734,2
77705,687,-72,-767,2
77746,608,-51,-851,2
77787,510,-46,-895,2
77828,453,-56,-941,2
77869,389,-41,-945,2
77910,349,-22,-976,2
77952,288,-30,-970,2
77993,250,-32,-1004,2
78034,211,-22,-1005,2
78075,175,-12,-1029,2
78116,152,-9,-1006,2
78157,106,-8,-1029,2
78198,66,15,-1042,2
78239,-20,0,-1031,2
78280,-90,3,-1007,2
78322,-151,20,-1000,2
78364,-205,-7,-1018,2
78405,-242,19,-957,2
78446,-286,-3,-950,2
78487,-339,4,-947,2
78529,-323,-10,-955,2
78571,-316,9,-957,2
78612,-292,3,-947,2
78653,-263,23,-976,2
78694,-212,8,-1011,2
78735,-146,44,-1004,2
78776,-71,71,-1076,2
78818,96,158,-924,2
78859,218,127,-1015,2
78900,270,107,-998,2
78942,352,152,-937,2
78983,497,146,-965,2
79025,610,151,-856,2
79067,640,183,-789,2
79108,723,171,-674,2
79149,731,137,-693,2
79190,765,134,-683,2
79232,786,118,-696,2
79273,771,67,-629,2
79315,764,80,-655,2
79356,770,104,-680,2
79397,708,69,-755,2
79438,705,126,-678,2
79479,732,104,-703,2
79520,746,104,-690,2
79561,754,66,-673,2
79602,710,25,-656,2
79643,733,15,-719,2
79684,721,-7,-672,2
79725,675,-14,-755,2
79766,661,13,-870,2
79807,650,3,-924,2
79848,571,62,-910,2
79889,483,76,-898,2
79930,385,77,-946,2
79971,353,172,-988,2
80013,316,161,-975,2
80055,188,238,-956,2
80096,188,228,-945,2
80137,165,295,-923,2
80179,186,214,-980,2
80221,230,261,-924,2
80262,242,253,-960,2
80303,252,233,-951,2
80344,315,259,-916,2
80385,283,257,-914,2
80428,288,294,-947,2
80469,273,276,-945,2
80511,272,276,-963,2
80552,268,226,-956,2
80593,237,232,-959,2
80634,232,243,-952,2
80675,245,216,-951,2
80716,247,261,-943,2
80758,241,287,-982,2
80799,234,230,-1027,2
80841,221,259,-990,2
80883,239,267,-950,2
80924,207,239,-977,2
80965,239,208,-962,2
81007,222,189,-960,2
81053,212,192,-931,2
81094,287,183,-1071,2
81135,273,197,-956,2
81176,307,243,-941,2
81217,236,125,-977,2
81259,208,212,-969,2
81300,274,239,-1051,2
81341,226,224,-909,2
81382,255,225,-945,2
81423,300,213,-960,2
81531,324,237,-971,2
81632,308,232,-945,2
81734,223,263,-945,2
81836,563,341,-867,2
81938,595,237,-877,2
82040,637,245,-812,2
82142,717,409,-850,2
82184,629,307,-758,3
82226,738,259,-711,3
82267,623,322,-699,3
82309,652,303,-706,3
82350,720,258,-699,3
82391,686,332,-708,3
82432,684,345,-700,3
82473,703,288,-711,3
82514,689,296,-707,3
82555,635,1542,-1269,3
82597,477,695,133,4
82638,797,303,-496,4
82679,766,468,-557,4
82724,733,239,-937,4
82765,638,276,-1038,4
82807,570,205,-942,4
82848,520,246,-885,4
82889,479,202,-890,4
82933,502,208,-941,4
82974,454,148,-961,4
83016,403,173,-889,4
83057,449,197,-889,4
83098,437,197,-898,4
83139,398,229,-869,4
83180,457,257,-892,4
83222,490,268,-902,4
83263,419,178,-887,4
83304,566,317,-863,4
83345,480,268,-856,4
83386,453,251,-817,4
83427,548,261,-807,4
83468,520,230,-812,4
83509,493,199,-828,4
83550,576,206,-822,4
83591,536,200,-844,4
83632,513,194,-807,4
83673,514,196,-777,4
83714,458,151,-706,4
83755,347,45,-585,4
83796,460,-86,-296,4
83837,579,-93,-65,4
83878,879,-297,-102,4
83919,917,-257,43,4
83960,1110,-451,137,4
84001,1281,-468,-416,5
84042,1407,-319,-200,5
84083,1424,-141,325,5
84124,1376,-37,377,5
84165,1109,-13,563,5
84206,704,-86,1009,5
84247,953,-8,895,5
84288,1056,8,835,5
84329,785,-123,807,5
84370,436,-269,676,5
84411,832,-88,761,5
84452,823,-134,634,5
84493,105,-311,569,5
84534,446,-430,598,5
84575,462,-325,832,5
84616,548,-330,829,5
84657,664,-294,822,5
84698,746,-246,675,5
84739,711,-300,624,5
84780,700,-430,682,5
84821,660,-348,756,5
84862,626,-283,674,5
84903,788,-365,432,5
84944,764,-271,558,5
84985,745,-330,552,5
85026,705,-209,677,5
85067,657,-261,719,5
85108,625,-258,801,5
85149,483,-307,771,5
85190,786,-171,768,5
85231,752,-89,814,5
85272,664,-207,895,5
85314,751,-214,828,5
85355,706,-130,1078,5
85396,980,-103,964,6
85437,1168,4,617,6
85478,1198,-33,411,6
85520,1048,-205,77,6
85561,757,-387,-4,6
85602,923,-347,-78,6
85643,863,-583,-269,6
85684,1004,-487,-206,6
85725,770,-438,-425,6
85767,636,-394,-491,6
85808,615,-530,-622,6
85849,404,-452,-719,6
85890,370,-407,-691,6
85932,328,-400,-674,6
85973,352,-221,-746,6
86014,322,-208,-840,6
86055,346,-223,-868,6
86096,435,-161,-860,6
86139,446,-129,-871,6
86180,425,-72,-910,6
86221,438,-58,-901,6
86262,425,-36,-919,6
86303,398,-30,-952,6
86344,389,-39,-964,6
86385,377,-83,-970,6
86426,395,-45,-953,6
86467,389,-67,-945,6
86508,417,-65,-959,6
86549,412,-51,-927,6
86590,447,-107,-935,6
86631,442,-80,-820,6
86672,465,-63,-856,6
86715,403,-60,-951,6
86756,404,-48,-1032,6
86797,438,-25,-969,6
86840,439,-52,-942,6
86882,443,-63,-915,6
86923,441,-63,-912,6
86964,413,-33,-918,6
87007,417,-22,-916,6
87049,428,-34,-926,6
87090,409,-20,-956,6
87131,425,-32,-947,6
87173,424,-24,-945,6
87214,418,-17,-945,6
87255,426,-17,-943,6
87296,412,-14,-943,6
87337,410,-16,-944,6
87378,415,-17,-925,6
87419,414,-17,-945,6
87460,424,-34,-945,6
87501,424,-31,-945,6
