t_ms,ax,ay,az,steps
27581,-16,-23,-1019,0
27622,-14,-23,-1020,0
27663,-15,-19,-1022,0
27704,-15,-23,-1020,0
27746,-16,-23,-1018,0
27787,-15,-21,-1020,0
27828,-15,-21,-1020,0
27869,-15,-22,-1020,0
27910,-15,-19,-1021,0
27951,-15,-23,-1020,0
27992,-14,-22,-1020,0
28033,-16,-20,-1021,0
28074,-14,-23,-1021,0
28115,-15,-22,-1019,0
28156,-17,-22,-1021,0
28197,-13,-22,-1020,0
28238,-16,-23,-1021,0
28279,-16,-22,-1020,0
28320,-13,-20,-1021,0
28364,-15,-20,-1021,0
28405,-15,-23,-1020,0
28446,-14,-24,-1020,0
28487,-16,-21,-1019,0
28528,-14,-21,-1020,0
28569,-15,-20,-1021,0
28610,-16,-21,-1021,0
28651,-13,-23,-1019,0
28692,-16,-22,-1021,0
28733,-13,-20,-1022,0
28774,-15,-22,-1018,0
28815,-17,-23,-1019,0
28856,-13,-20,-1020,0
28897,-16,-21,-1020,0
28938,-15,-18,-1022,0
28979,-15,-24,-1020,0
29020,-15,-23,-1019,0
29061,-15,-19,-1023,0
29102,-14,-22,-1020,0
29143,-14,-23,-1019,0
29184,-17,-22,-1019,0
29225,-14,-21,-1021,0
29267,-14,-21,-1019,0
29308,-17,-22,-1021,0
29349,-12,-20,-1021,0
29390,-15,-25,-1018,0
29432,-17,-20,-1020,0
29473,-13,-21,-1023,0
29514,-15,-20,-1022,0
29555,-15,-22,-1019,0
29596,-13,-23,-1019,0
29638,-16,-21,-1021,0
29679,-13,-21,-1021,0
29720,-15,-23,-1021,0
29761,-16,-22,-1019,0
29802,-15,-22,-1019,0
29844,-12,-20,-1020,0
29885,-18,-19,-1019,0
29926,-15,-22,-1020,0
29967,-14,-21,-1021,0
30008,-16,-21,-1020,0
30050,-14,-21,-1020,0
30091,-14,-20,-1022,0
30132,-17,-22,-1021,0
30173,-14,-24,-1019,0
30214,-16,-21,-1020,0
30256,-15,-23,-1019,0
30297,-14,-22,-1020,0
30338,-17,-20,-1020,0
30379,-13,-22,-1020,0
30420,-15,-21,-1020,0
30462,-16,-24,-1019,0
30503,-14,-22,-1019,0
30544,-15,-19,-1020,0
30585,-15,-20,-1020,0
30626,-13,-21,-1022,0
30668,-16,-23,-1020,0
30709,-16,-22,-1019,0
30750,-15,-18,-1021,0
30791,-15,-21,-1020,0
30832,-16,-21,-1021,0
30874,-14,-23,-1018,0
30915,-16,-21,-1020,0
30956,-15,-22,-1020,0
30997,-14,-22,-1019,0
31038,-17,-21,-1020,0
31079,-14,-21,-1020,0
31120,-15,-21,-1020,0
31161,-15,-20,-1020,0
31202,-14,-22,-1019,0
31243,-17,-21,-1020,0
31284,-16,-23,-1018,0
31325,-14,-21,-1021,0
31366,-17,-22,-1020,0
31407,-14,-21,-1020,0
31448,-13,-23,-1020,0
31489,-18,-21,-1020,0
31530,-14,-22,-1020,0
31571,-14,-23,-1019,0
31612,-17,-19,-1021,0
31654,-14,-26,-1018,0
31695,-15,-19,-1022,0
31736,-16,-24,-1019,0
31777,-14,-19,-1020,0
31818,-16,-20,-1021,0
31860,-15,-23,-1020,0
31901,-15,-24,-1019,0
31942,-16,-23,-1019,0
31983,-14,-20,-1020,0
32024,-14,-21,-1021,0
32065,-15,-20,-1021,0
32106,-15,-22,-1020,0
