t_ms,ax,ay,az,steps
123418,-923,-76,47,97
123459,-937,-42,40,97
123500,-929,-41,145,97
123541,-942,9,140,97
123582,-989,88,41,97
123624,-1026,177,-22,97
123665,-1075,175,-70,97
123706,-1306,124,-187,97
123747,-1294,112,-186,98
123790,-999,46,-268,98
123832,-898,-47,-414,98
123873,-1057,0,-272,98
123915,-1226,29,-54,98
123956,-1228,2,51,98
123997,-1092,-74,43,98
124039,-966,-172,-21,98
124080,-871,-209,-29,98
124124,-825,-281,-52,98
124165,-865,-164,-94,98
124206,-924,-113,-93,98
124248,-990,-136,-112,98
124289,-1121,-189,-161,98
124331,-1279,-215,-237,98
124372,-1300,-295,-330,99
124413,-1176,-237,-202,99
124454,-797,-301,-117,99
124496,-879,-406,-183,99
124537,-910,-134,75,99
124578,-885,-167,160,99
124619,-822,-137,77,99
124661,-884,-78,78,99
124702,-909,-35,19,99
124743,-955,38,-82,99
124784,-972,129,-142,99
124825,-933,146,-287,99
124867,-917,81,-400,99
124908,-1052,66,-321,99
124949,-1170,42,-195,99
124990,-1290,-76,-218,100
125031,-1413,-25,-167,100
125073,-1119,81,-113,100
125114,-926,-150,-228,100
125155,-975,-199,-168,100
125196,-1147,-116,-36,100
125237,-1139,-24,79,100
125278,-1006,-6,111,100
125320,-853,-119,-7,100
125361,-791,-207,-69,100
125402,-824,-142,-19,100
125443,-882,-123,-26,100
125485,-908,-152,-45,100
125526,-984,-222,-83,100
125567,-1023,-270,-132,100
125608,-1305,-303,-196,100
125649,-1309,-281,-26,101
125691,-946,-14,-179,101
125732,-978,181,-295,101
125773,-1014,231,-154,101
125814,-934,73,-60,101
125855,-837,-163,-101,101
125897,-807,-130,0,101
125938,-872,17,52,101
125980,-917,67,20,101
126021,-902,165,-63,101
126062,-916,218,-146,101
126104,-1038,235,-232,101
126145,-1157,215,-155,101
126186,-1163,120,-91,102
126227,-1388,-105,-132,102
126268,-1206,17,-5,102
126309,-1000,76,-84,102
126350,-1051,-18,-97,102
126391,-1179,28,11,102
126432,-1200,68,62,102
126473,-1115,117,85,103
126514,-1033,48,87,103
126556,-949,-3,11,103
126597,-892,-21,5,103
126638,-885,2,35,103
126679,-928,36,11,103
126720,-936,189,116,103
126762,-964,272,126,103
126803,-950,310,-13,103
126844,-969,453,-89,103
126885,-1121,399,-37,103
126926,-1055,640,78,104
126968,-884,794,-7,104
127009,-880,770,-35,104
127050,-905,744,83,104
127091,-762,786,47,104
127132,-547,784,44,104
127173,-509,1023,300,104
127215,-395,917,-337,105
127256,44,546,-430,105
127297,-51,953,-332,105
127338,271,886,-326,105
127380,330,977,-220,105
127422,460,844,-366,105
127463,481,538,-408,105
127504,617,395,-358,105
127545,552,217,-287,105
127587,689,255,-494,105
127628,700,294,-559,105
127669,688,16,-597,105
127710,604,23,-683,105
127751,507,-124,-637,105
127792,270,-147,-646,105
127835,326,57,-628,105
127876,368,72,-664,105
127917,376,60,-831,105
127958,483,-7,-1041,105
128001,518,76,-1020,105
128044,591,303,-1078,105
128085,532,336,-748,106
128126,301,103,-887,106
128167,362,290,-834,106
128208,353,192,-786,106
128250,388,311,-919,106
128292,373,258,-802,106
128333,511,311,-829,106
128374,510,245,-906,106
128415,547,253,-1068,106
128456,617,378,-1071,107
128498,594,419,-923,107
128539,574,456,-912,107
128580,612,374,-1098,107
128621,504,426,-714,107
128662,329,215,-939,107
128704,862,723,-1600,107
128745,489,255,-709,108
128786,461,171,-570,108
128827,596,141,-1038,108
128868,572,152,-804,108
128909,600,30,-884,108
128951,455,-24,-846,108
128992,158,95,-923,108
129033,328,265,-1066,108
129074,499,373,-985,108
129115,637,352,-883,108
129156,439,9,-872,108
129197,303,174,-762,108
129238,359,-65,-1099,108
129282,304,144,-967,108
129323,449,164,-917,108
129365,213,-111,-1059,108
129406,226,-168,-1006,108
129447,235,-68,-921,108
129488,226,-9,-1056,108
129529,301,356,-1046,108
129571,140,44,-1022,108
129612,116,71,-1020,108
129653,78,144,-957,108
129694,104,58,-1012,108
129735,106,59,-1014,108
129776,119,57,-1018,108
129817,106,57,-1015,108
129858,109,60,-1014,108
129899,116,57,-1018,108
129940,104,60,-1014,108
129981,112,58,-1017,108
130022,115,58,-1017,108
130063,105,58,-1012,108
130104,110,58,-1014,108
130145,110,57,-1015,108
130186,107,60,-1014,108
130227,114,57,-1015,108
130269,111,57,-1015,108
130310,106,60,-1014,108
130351,113,55,-1016,108
130392,109,59,-1015,108
130433,115,57,-1016,108
130474,104,57,-1013,108
130516,113,60,-1015,108
130557,117,54,-1018,108
130598,104,61,-1011,108
130639,110,59,-1015,108
130681,116,57,-1017,108
130722,107,59,-1012,108
130763,110,58,-1015,108
130804,115,56,-1018,108
130845,108,59,-1014,108
130887,109,58,-1015,108
130928,112,58,-1015,108
130969,106,59,-1014,108
131010,111,57,-1015,108
131051,113,58,-1016,108
131093,108,57,-1015,108
131134,112,58,-1015,108
131175,110,56,-1016,108
131216,109,58,-1015,108
131257,110,57,-1016,108
131299,109,57,-1015,108
131340,111,57,-1014,108
131381,111,58,-1015,108
131422,107,58,-1015,108
131463,114,57,-1016,108
131505,104,57,-1014,108
131546,111,58,-1015,108
131587,116,57,-1017,108
131628,107,57,-1014,108
131669,109,61,-1013,108
131710,109,56,-1017,108
131752,108,60,-1014,108
131793,109,59,-1015,108
131834,109,58,-1015,108
131875,110,59,-1013,108
131916,110,55,-1016,108
131958,109,59,-1014,108
131999,111,56,-1017,108
132040,110,59,-1015,108
132081,108,57,-1015,108
132122,112,58,-1015,108
132163,109,57,-1014,108
132204,107,59,-1014,108
132245,113,56,-1016,108
132286,111,59,-1014,108
132327,106,59,-1013,108
132368,114,58,-1017,108
132410,111,58,-1015,108
132451,106,58,-1014,108
132492,113,58,-1015,108
132533,109,57,-1015,108
132575,108,59,-1014,108
132617,114,56,-1017,108
132658,107,60,-1012,108
132699,114,55,-1018,108
132740,110,59,-1014,108
132781,104,58,-1013,108
132823,113,59,-1016,108
132864,111,58,-1014,108
132905,104,59,-1013,108
132946,116,57,-1018,108
132988,117,57,-1017,108
133029,102,57,-1013,108
133071,118,59,-1016,108
133112,109,58,-1014,108
133153,102,60,-1013,108
133194,112,58,-1017,108
133235,115,57,-1017,108
133277,110,56,-1016,108
133318,110,57,-1016,108
133359,113,58,-1015,108
133400,110,58,-1014,108
133441,109,56,-1015,108
133483,110,57,-1015,108
133524,109,57,-1015,108
133565,113,57,-1015,108
133607,111,57,-1015,108
133648,107,56,-1015,108
133689,113,59,-1014,108
133730,110,58,-1014,108
133771,107,57,-1014,108
133812,115,56,-1017,108
133853,111,57,-1015,108
133894,103,59,-1013,108
133935,114,58,-1015,108
133976,114,57,-1017,108
134017,106,58,-1014,108
134058,112,57,-1015,108
134099,112,58,-1015,108
134141,108,59,-1014,108
134182,111,57,-1015,108
134223,111,58,-1015,108
134264,108,58,-1014,108
134305,111,57,-1015,108
134346,110,58,-1015,108
134387,109,59,-1014,108
134433,112,57,-1015,108
134474,109,58,-1015,108
134515,109,57,-1015,108
134556,111,59,-1014,108
134598,111,59,-1014,108
134639,109,58,-1015,108
134680,113,58,-1015,108
134721,109,58,-1015,108
134762,110,58,-1015,108
134803,110,58,-1016,108
134845,109,58,-1015,108
134886,110,58,-1015,108
134927,111,58,-1016,108
134968,109,58,-1015,108
135009,109,57,-1016,108
135051,109,58,-1015,108
135092,111,57,-1015,108
135133,110,56,-1016,108
135174,111,58,-1015,108
135215,108,58,-1014,108
135256,109,57,-1015,108
135297,112,58,-1017,108
135338,110,56,-1016,108
135379,110,60,-1015,108
135420,108,55,-1015,108
135461,111,59,-1014,108
135502,112,59,-1016,108
135543,107,56,-1014,108
135584,116,55,-1018,108
135625,112,60,-1016,108
135666,104,58,-1014,108
135708,118,56,-1018,108
135750,108,59,-1015,108
135791,107,56,-1015,108
135832,117,60,-1015,108
135873,105,56,-1014,108
135915,112,54,-1016,108
135957,114,58,-1017,108
135998,105,55,-1015,108
136039,115,57,-1017,108
136080,108,57,-1016,108
136121,106,60,-1013,108
136163,115,59,-1016,108
136205,105,57,-1014,108
136246,107,60,-1013,108
136287,117,57,-1016,108
136328,103,59,-1012,108
136369,112,57,-1014,108
136410,120,58,-1016,108
136452,104,61,-1013,108
136493,107,56,-1016,108
136534,118,60,-1017,108
136575,106,58,-1015,108
136616,107,59,-1014,108
136658,117,54,-1018,108
136699,108,59,-1014,108
136740,104,58,-1012,108
136781,116,59,-1016,108
136822,111,57,-1015,108
136863,108,57,-1014,108
136906,111,57,-1015,108
136947,108,58,-1014,108
136988,111,57,-1015,108
137029,112,56,-1017,108
137071,107,59,-1014,108
137112,111,56,-1015,108
137153,112,57,-1015,108
137194,108,58,-1015,108
137235,112,58,-1015,108
137276,109,57,-1015,108
137318,109,58,-1016,108
137359,113,57,-1015,108
137400,108,57,-1015,108
137441,109,60,-1013,108
137482,110,56,-1017,108
137524,109,59,-1014,108
137565,108,58,-1016,108
137606,111,58,-1014,108
137647,109,57,-1015,108
137688,115,57,-1015,108
137729,108,57,-1015,108
137770,110,60,-1015,108
137811,114,56,-1016,108
137852,108,60,-1013,108
137893,108,59,-1013,108
137934,110,58,-1016,108
137975,111,59,-1014,108
138016,109,59,-1013,108
138057,110,59,-1014,108
138098,109,57,-1015,108
138139,110,57,-1015,108
138180,110,57,-1016,108
138221,110,57,-1014,108
138262,110,59,-1015,108
138303,110,55,-1016,108
138344,111,60,-1014,108
138385,112,53,-1016,108
138426,108,62,-1012,108
138468,108,56,-1016,108
138509,115,60,-1015,108
138550,109,56,-1015,108
138591,108,59,-1014,108
138632,111,59,-1016,108
138673,110,58,-1015,108
138714,109,57,-1014,108
138755,111,60,-1015,108
138796,110,57,-1015,108
138837,109,60,-1014,108
138878,112,58,-1016,108
138920,112,57,-1015,108
138961,109,59,-1014,108
139002,110,57,-1014,108
139043,110,58,-1019,108
139084,111,60,-1014,108
139125,106,58,-1014,108
139167,112,58,-1016,108
139208,113,56,-1015,108
139249,108,58,-1014,108
139290,113,56,-1015,108
139331,108,58,-1014,108
139372,110,58,-1015,108
139413,111,57,-1016,108
139454,109,58,-1015,108
139495,113,56,-1017,108
139536,109,60,-1014,108
139581,105,59,-1013,108
139622,111,56,-1017,108
139663,113,57,-1015,108
139704,106,59,-1012,108
139745,108,59,-1015,108
139786,118,56,-1018,108
139828,108,56,-1014,108
139869,106,58,-1015,108
139910,118,58,-1018,108
139951,108,57,-1014,108
139992,106,59,-1012,108
140034,116,59,-1015,108
140075,108,56,-1014,108
140116,110,60,-1015,108
140157,111,52,-1017,108
140198,108,59,-1014,108
140239,111,57,-1016,108
140280,114,56,-1017,108
140322,113,56,-1016,108
140363,106,60,-1012,108
140404,111,56,-1016,108
140445,111,57,-1018,108
140487,108,59,-1014,108
140528,109,59,-1016,108
140569,107,61,-1012,108
140610,109,57,-1014,108
140651,116,60,-1016,108
140692,106,56,-1014,108
140734,108,61,-1013,108
140775,116,58,-1017,108
140816,104,59,-1012,108
140857,109,61,-1014,108
140898,113,57,-1015,108
140940,106,58,-1013,108
140981,113,56,-1016,108
141022,109,63,-1013,108
141063,106,58,-1014,108
141104,114,58,-1015,108
141145,107,56,-1014,108
141186,109,60,-1014,108
141228,113,55,-1017,108
141269,112,58,-1014,108
141310,105,59,-1014,108
141351,108,57,-1015,108
141392,113,61,-1015,108
141434,108,58,-1014,108
141475,106,58,-1011,108
141516,111,61,-1014,108
141557,113,56,-1016,108
141598,108,58,-1014,108
141640,113,56,-1017,108
141681,112,57,-1016,108
141722,109,62,-1013,108
141763,108,56,-1015,108
141804,111,58,-1015,108
141846,108,57,-1016,108
141887,109,57,-1014,108
141928,114,58,-1016,108
141969,112,57,-1016,108
142010,108,57,-1014,108
142051,109,58,-1015,108
142092,112,57,-1016,108
142133,109,58,-1016,108
142174,109,58,-1014,108
142215,113,57,-1016,108
142256,108,58,-1014,108
142297,110,57,-1015,108
142338,111,54,-1016,108
142379,110,61,-1014,108
142420,109,57,-1015,108
142461,114,60,-1015,108
142503,110,55,-1015,108
142546,108,61,-1013,108
142587,110,56,-1016,108
142628,111,59,-1015,108
142669,111,57,-1015,108
142710,109,58,-1016,108
142751,113,57,-1015,108
142794,113,57,-1016,108
142835,107,57,-1013,108
142876,111,59,-1014,108
142917,114,56,-1018,108
142959,108,58,-1015,108
143001,108,57,-1014,108
143042,115,58,-1016,108
143083,110,57,-1013,108
143124,107,59,-1014,108
143165,111,56,-1016,108
143206,112,58,-1015,108
143249,108,59,-1013,108
143290,113,58,-1015,108
143331,109,57,-1016,108
143372,107,60,-1013,108
143414,114,55,-1018,108
143455,110,59,-1013,108
143496,111,58,-1015,108
143537,110,54,-1018,108
143578,111,60,-1015,108
143619,109,58,-1014,108
143661,108,57,-1015,108
143702,112,58,-1016,108
143743,106,60,-1012,108
143784,109,57,-1017,108
143825,114,58,-1016,108
143867,109,57,-1014,108
143908,110,59,-1014,108
143949,111,55,-1017,108
143990,114,56,-1015,108
144031,108,62,-1013,108
144072,108,55,-1015,108
144114,113,59,-1016,108
144155,106,57,-1015,108
144196,111,58,-1015,108
144237,113,56,-1016,108
144278,108,57,-1013,108
144320,111,59,-1015,108
144361,111,57,-1017,108
144402,109,58,-1014,108
144443,113,58,-1016,108
144484,110,58,-1014,108
144526,109,59,-1014,108
144567,112,57,-1014,108
144608,110,57,-1015,108
144649,109,58,-1014,108
144690,110,56,-1016,108
144735,110,58,-1014,108
144776,110,58,-1015,108
144817,111,57,-1016,108
144858,110,59,-1015,108
144899,109,58,-1014,108
144940,111,56,-1015,108
144981,110,57,-1015,108
145022,109,58,-1015,108
145063,112,57,-1016,108
145104,111,57,-1015,108
145145,109,57,-1015,108
145186,111,58,-1015,108
145227,110,57,-1016,108
145268,109,58,-1016,108
145309,109,58,-1014,108
145350,109,59,-1015,108
145391,110,58,-1016,108
145432,109,57,-1014,108
145473,110,58,-1015,108
145514,110,57,-1015,108
145556,110,58,-1015,108
145597,110,57,-1015,108
145638,110,58,-1015,108
145679,110,58,-1015,108
145720,109,58,-1014,108
145762,111,58,-1016,108
145803,110,58,-1015,108
145844,112,56,-1015,108
145885,110,58,-1015,108
145926,110,58,-1014,108
145967,111,57,-1014,108
146008,109,57,-1016,108
146049,110,57,-1014,108
146090,110,57,-1015,108
146131,109,58,-1015,108
146172,110,59,-1015,108
146213,110,59,-1015,108
146254,110,58,-1014,108
146295,110,58,-1016,108
146336,110,57,-1015,108
146377,109,58,-1013,108
146419,109,58,-1015,108
146460,110,59,-1015,108
146501,109,57,-1014,108
146542,110,58,-1014,108
146583,110,57,-1015,108
146625,111,58,-1015,108
146666,108,58,-1014,108
146707,110,58,-1015,108
146748,110,57,-1015,108
146789,109,58,-1014,108
146831,110,57,-1015,108
146872,109,57,-1015,108
146913,110,58,-1016,108
146954,111,57,-1015,108
146995,110,57,-1015,108
147037,111,59,-1015,108
147078,109,58,-1015,108
147119,110,57,-1015,108
147160,110,58,-1015,108
147201,110,59,-1015,108
147243,110,57,-1014,108
147284,109,58,-1014,108
147325,111,57,-1014,108
147366,109,58,-1014,108
147407,110,57,-1015,108
147448,109,58,-1016,108
147490,111,58,-1015,108
147531,109,58,-1013,108
147572,110,58,-1014,108
147613,111,57,-1016,108
147654,108,57,-1016,108
147696,110,57,-1015,108
147737,110,59,-1015,108
147778,109,58,-1015,108
147819,110,59,-1015,108
147860,110,57,-1015,108
147902,109,58,-1015,108
147943,111,58,-1015,108
147984,110,58,-1016,108
148025,110,58,-1015,108
148066,111,57,-1015,108
148108,110,57,-1016,108
148149,110,58,-1015,108
148190,110,58,-1016,108
148231,110,58,-1015,108
148272,109,58,-1014,108
148314,110,58,-1015,108
148355,109,57,-1015,108
148396,110,58,-1015,108
148437,110,58,-1015,108
148478,110,58,-1016,108
148520,110,58,-1015,108
148561,110,57,-1016,108
148602,109,58,-1015,108
148643,110,57,-1015,108
148684,109,57,-1015,108
148726,110,59,-1016,108
148767,110,58,-1015,108
148808,109,58,-1015,108
148849,110,57,-1015,108
148890,109,57,-1015,108
148932,110,57,-1015,108
148974,110,58,-1016,108
149015,110,58,-1016,108
149056,111,58,-1015,108
149097,110,57,-1015,108
149138,110,57,-1015,108
149179,110,58,-1015,108
149220,110,57,-1015,108
149261,110,58,-1015,108
149302,110,58,-1015,108
149343,110,59,-1014,108
149384,110,57,-1015,108
149425,110,58,-1015,108
149466,110,57,-1015,108
149507,111,58,-1015,108
149548,110,58,-1015,108
149589,110,57,-1015,108
149630,111,58,-1015,108
149672,109,57,-1015,108
149713,110,58,-1015,108
149754,111,57,-1015,108
149795,110,57,-1015,108
149836,109,58,-1015,108
149881,110,58,-1015,108
149922,111,58,-1015,108
149963,110,58,-1015,108
150004,111,57,-1014,108
150045,110,57,-1014,108
150086,110,58,-1015,108
150127,109,59,-1015,108
150169,109,58,-1015,108
150210,110,58,-1015,108
150251,110,58,-1015,108
150292,110,57,-1014,108
150333,110,58,-1015,108
150375,109,58,-1015,108
150416,110,58,-1015,108
150457,110,57,-1015,108
150498,111,58,-1015,108
150539,110,57,-1015,108
150581,109,57,-1015,108
150622,111,58,-1015,108
150663,110,58,-1015,108
150704,110,57,-1015,108
150745,110,58,-1014,108
150787,109,57,-1015,108
150828,109,58,-1016,108
150869,110,56,-1015,108
150910,109,57,-1015,108
150951,110,58,-1015,108
150992,110,59,-1016,108
151034,110,57,-1014,108
151075,110,57,-1014,108
151116,110,58,-1015,108
151157,111,57,-1016,108
151198,110,57,-1015,108
151240,110,58,-1015,108
151281,110,57,-1015,108
151322,109,57,-1015,108
151363,110,58,-1015,108
151404,110,58,-1015,108
151445,109,58,-1015,108
151487,110,58,-1016,108
151528,110,58,-1015,108
151569,109,58,-1015,108
151610,110,58,-1016,108
151651,110,58,-1015,108
151693,110,58,-1015,108
151734,110,58,-1014,108
151775,109,59,-1016,108
151816,109,58,-1014,108
151857,110,58,-1015,108
151898,110,57,-1015,108
151940,109,57,-1015,108
151981,110,57,-1015,108
152022,110,59,-1015,108
152063,110,58,-1014,108
152104,110,58,-1015,108
152147,110,58,-1015,108
152188,110,58,-1016,108
152229,110,58,-1015,108
152270,110,58,-1015,108
152311,110,57,-1017,108
152352,110,56,-1015,108
152393,110,58,-1016,108
152435,110,57,-1016,108
152476,110,58,-1014,108
152517,109,58,-1015,108
152559,109,58,-1014,108
152600,111,58,-1016,108
152641,110,57,-1015,108
152682,109,58,-1014,108
152723,109,58,-1015,108
152764,110,58,-1015,108
152805,111,57,-1014,108
152847,109,57,-1015,108
152888,110,58,-1014,108
152929,110,58,-1015,108
152970,109,58,-1015,108
153011,109,58,-1015,108
153052,109,57,-1016,108
153094,110,59,-1015,108
153135,110,57,-1016,108
153176,110,58,-1016,108
153217,110,58,-1014,108
153258,110,57,-1014,108
153300,109,58,-1015,108
153341,110,57,-1015,108
153382,109,56,-1014,108
153423,110,57,-1015,108
153464,110,58,-1014,108
153505,108,59,-1014,108
153547,109,58,-1014,108
153588,111,58,-1018,108
153629,109,58,-1015,108
153670,110,57,-1014,108
153711,111,57,-1016,108
153753,109,57,-1015,108
153794,109,58,-1015,108
153835,111,57,-1014,108
153876,111,58,-1015,108
153917,109,57,-1015,108
153959,109,57,-1014,108
154000,110,58,-1015,108
154041,109,58,-1015,108
154082,109,58,-1015,108
154123,110,58,-1016,108
154164,110,58,-1014,108
154206,110,57,-1015,108
154247,109,57,-1015,108
154288,109,58,-1016,108
154329,110,57,-1015,108
154370,110,58,-1016,108
154411,109,57,-1014,108
154452,110,58,-1014,108
154493,110,57,-1015,108
154534,110,58,-1015,108
154575,109,58,-1013,108
154617,110,58,-1014,108
154658,110,57,-1015,108
154699,109,58,-1014,108
154740,110,56,-1015,108
154781,112,58,-1015,108
154823,110,57,-1016,108
154864,110,57,-1015,108
154905,111,57,-1014,108
154946,110,57,-1015,108
154987,111,57,-1015,108
155032,110,59,-1014,108
155073,110,58,-1015,108
155114,109,58,-1016,108
155155,109,58,-1014,108
155196,110,58,-1015,108
155238,110,60,-1014,108
155279,109,58,-1014,108
155320,109,58,-1014,108
155361,109,57,-1016,108
155402,110,57,-1015,108
155444,109,58,-1015,108
155485,109,58,-1016,108
155526,110,58,-1015,108
155567,110,58,-1015,108
155608,109,58,-1014,108
155650,109,58,-1013,108
155691,110,58,-1015,108
155732,109,57,-1015,108
155773,110,58,-1015,108
155814,111,57,-1017,108
155856,110,58,-1015,108
155897,109,57,-1015,108
155938,110,59,-1014,108
155979,110,57,-1015,108
156020,109,57,-1016,108
156063,111,57,-1014,108
156104,109,58,-1015,108
156145,109,58,-1015,108
156186,110,58,-1015,108
156227,109,57,-1016,108
156268,110,57,-1015,108
156310,110,57,-1015,108
156351,109,57,-1015,108
156392,110,57,-1014,108
156433,109,57,-1015,108
156475,109,57,-1016,108
156517,111,58,-1014,108
156558,111,58,-1015,108
156599,110,57,-1014,108
156640,110,58,-1015,108
156681,109,57,-1014,108
156723,110,58,-1015,108
156764,109,58,-1015,108
156805,111,58,-1014,108
156846,110,57,-1015,108
156887,110,57,-1015,108
156929,111,58,-1014,108
156970,111,58,-1015,108
157011,110,58,-1015,108
157052,111,58,-1015,108
157093,109,57,-1014,108
157135,110,57,-1014,108
157176,110,56,-1014,108
157217,110,57,-1015,108
157258,109,57,-1013,108
157299,110,58,-1015,108
157340,109,57,-1015,108
157382,110,58,-1014,108
157423,111,57,-1015,108
157464,109,58,-1015,108
157505,110,58,-1015,108
157547,110,58,-1014,108
157588,110,57,-1014,108
157629,111,57,-1015,108
157670,108,58,-1015,108
157711,109,57,-1015,108
157752,110,57,-1015,108
157794,110,57,-1015,108
157835,109,57,-1015,108
157876,109,58,-1013,108
157917,110,58,-1015,108
157958,110,59,-1014,108
157999,110,58,-1014,108
158040,110,57,-1015,108
158081,110,58,-1015,108
158122,110,57,-1014,108
158163,110,58,-1014,108
158204,111,57,-1016,108
158245,109,58,-1014,108
158286,110,58,-1015,108
158327,110,57,-1015,108
158368,110,58,-1014,108
158409,110,57,-1015,108
158450,110,58,-1015,108
158491,110,57,-1015,108
158532,111,58,-1016,108
158574,109,58,-1014,108
158615,110,58,-1014,108
158656,110,58,-1015,108
158697,108,57,-1015,108
158738,110,58,-1015,108
158780,110,57,-1016,108
158821,110,59,-1014,108
158862,110,57,-1015,108
158903,109,58,-1014,108
158944,111,58,-1016,108
158986,108,58,-1013,108
159027,111,57,-1016,108
159068,110,59,-1014,108
159109,109,56,-1014,108
159150,111,55,-1016,108
159192,112,59,-1016,108
159233,108,58,-1014,108
159274,109,58,-1014,108
159315,112,58,-1015,108
159356,111,57,-1015,108
159398,109,58,-1014,108
159439,111,58,-1015,108
159480,111,59,-1014,108
159521,107,60,-1013,108
159562,110,59,-1015,108
159666,109,58,-1014,108
159763,110,59,-1013,108
159863,111,58,-1015,108
159960,114,57,-1016,108
160060,111,57,-1015,108
160160,110,56,-1015,108
160259,108,57,-1014,108
160360,108,58,-1014,108
160459,110,57,-1015,108
160559,110,57,-1014,108
160657,111,57,-1015,108
160757,111,58,-1016,108
160856,115,55,-1017,108
160952,108,58,-1015,108
161056,107,58,-1014,108
161152,112,57,-1015,108
161251,108,58,-1015,108
161349,111,57,-1015,108
161446,111,57,-1015,108
161545,110,58,-1014,108
161645,108,58,-1013,108
161742,108,58,-1014,108
161841,112,56,-1016,108
161938,110,58,-1014,108
162038,110,56,-1014,108
162138,111,58,-1015,108
162237,108,59,-1014,108
162334,110,57,-1014,108
162431,116,52,-1018,108
162531,109,56,-1016,108
162629,109,56,-1016,108
162728,109,53,-1016,108
162827,107,57,-1016,108
162923,112,56,-1015,108
163023,108,60,-1014,108
163119,104,56,-1015,108
163216,107,57,-1014,108
163314,111,59,-1014,108
163410,110,56,-1016,108
163508,111,56,-1015,108
163604,109,58,-1016,108
163703,106,58,-1014,108
163805,112,56,-1014,108
163902,110,60,-1014,108
164001,107,61,-1012,108
164099,111,57,-1015,108
164196,112,56,-1016,108
164293,107,58,-1014,108
164390,108,55,-1015,108
164490,104,57,-1014,108
164586,110,55,-1015,108
164685,111,57,-1015,108
164784,108,57,-1016,108
164883,106,56,-1014,108
164983,109,56,-1015,108
165080,112,57,-1016,108
165177,112,57,-1016,108
165276,105,58,-1012,108
165374,105,57,-1014,108
165473,109,56,-1015,108
165572,111,59,-1013,108
165670,109,59,-1015,108
165766,111,61,-1014,108
165863,113,58,-1016,108
165962,114,58,-1015,108
166060,106,59,-1013,108
166158,107,59,-1013,108
166255,105,56,-1014,108
166354,99,59,-1011,108
166451,115,58,-1017,108
166548,121,56,-1018,108
166645,115,56,-1017,108
166745,106,58,-1013,108
166843,104,59,-1013,108
166941,112,56,-1016,108
167037,110,56,-1015,108
167135,104,58,-1012,108
167233,103,59,-1011,108
167332,107,57,-1015,108
167431,112,57,-1016,108
167529,114,57,-1016,108
167625,109,57,-1014,108
167723,108,57,-1014,108
167820,105,61,-1012,108
167918,115,57,-1016,108
168017,118,58,-1017,108
168114,114,58,-1016,108
168212,110,58,-1016,108
168313,113,52,-1018,108
168413,105,56,-1014,108
168515,102,59,-1009,108
168613,110,56,-1017,108
168712,112,58,-1014,108
168809,114,56,-1016,108
168907,107,62,-1012,108
169006,110,62,-1012,108
169106,109,59,-1013,108
169202,111,58,-1014,108
169304,105,62,-1012,108
169404,110,58,-1014,108
169503,115,57,-1016,108
169600,112,57,-1016,108
169697,117,57,-1018,108
169795,115,57,-1017,108
169895,110,54,-1017,108
169993,107,57,-1013,108
170092,105,57,-1015,108
170192,103,57,-1012,108
170291,107,56,-1014,108
170389,112,56,-1017,108
170487,119,57,-1018,108
170585,111,59,-1016,108
170683,106,61,-1012,108
170782,109,57,-1014,108
170879,113,58,-1015,108
170978,108,56,-1015,108
171075,109,58,-1016,108
171175,111,57,-1016,108
171272,120,54,-1019,108
171372,111,56,-1016,108
171471,114,57,-1014,108
171571,105,59,-1014,108
171670,107,58,-1013,108
171770,112,57,-1016,108
171870,111,61,-1012,108
171968,112,61,-1015,108
172065,109,58,-1015,108
172164,107,58,-1013,108
172263,108,59,-1012,108
172362,110,56,-1015,108
172461,110,62,-1014,108
172560,116,57,-1017,108
172658,114,60,-1015,108
172759,108,58,-1014,108
172858,109,59,-1014,108
172958,113,58,-1015,108
173056,112,58,-1015,108
173155,111,58,-1014,108
173252,109,59,-1014,108
173356,110,58,-1016,108
173455,110,56,-1014,108
173553,109,57,-1014,108
173652,109,59,-1015,108
173751,111,58,-1014,108
173850,107,59,-1014,108
173949,109,58,-1015,108
174049,114,57,-1016,108
174149,108,61,-1012,108
174248,108,59,-1013,108
174345,116,56,-1016,108
174443,110,59,-1013,108
174542,109,57,-1015,108
174644,110,59,-1016,108
174744,109,58,-1014,108
174843,110,57,-1015,108
174938,110,59,-1016,108
175037,110,57,-1016,108
175135,113,59,-1016,108
175235,114,59,-1016,108
175332,108,61,-1013,108
175430,108,60,-1014,108
175529,107,57,-1015,108
175625,108,57,-1015,108
175724,110,56,-1015,108
175822,107,60,-1012,108
175919,113,57,-1015,108
176018,114,55,-1017,108
176115,109,60,-1012,108
176213,107,57,-1015,108
176309,110,54,-1016,108
176405,118,54,-1019,108
176504,112,58,-1017,108
176603,108,59,-1015,108
176706,108,62,-1014,108
176802,117,56,-1018,108
176904,116,60,-1015,108
177002,116,57,-1017,108
177098,110,57,-1014,108
177197,108,57,-1014,108
177294,110,58,-1015,108
177394,110,58,-1016,108
177493,109,58,-1015,108
177590,111,57,-1015,108
177688,111,59,-1015,108
177787,110,57,-1015,108
177887,110,59,-1014,108
177984,112,59,-1014,108
178083,111,58,-1017,108
178180,112,59,-1014,108
178279,109,59,-1014,108
178377,104,59,-1013,108
178477,109,61,-1011,108
178576,114,58,-1015,108
178675,114,58,-1017,108
178773,111,58,-1016,108
178872,109,57,-1015,108
